kaptCode,kaptName,kaptAddr,codeSaleNm,codeHeatNm,kaptTarea,kaptDongCnt,kaptdaCnt,kaptBcompany,kaptAcompany,kaptTel,kaptFax,kaptUrl,codeAptNm,doroJuso,hoCnt,codeMgrNm,codeHallNm,kaptUsedate,kaptMarea,kaptMparea_60,kaptMparea_85,kaptMparea_135,kaptMparea_136,privArea,bjdCode,codeMgr,kaptMgrCnt,kaptCcompany,codeSec,kaptdScnt,kaptdSecCom,codeClean,kaptdClcnt,codeGarbage,codeDisinf,kaptdDcnt,disposalType,codeStr,kaptdEcapa,codeEcon,codeEmgr,codeFalarm,codeWsupply,codeElev,kaptdEcnt,kaptdPcnt,kaptdPcntu,codeNet,kaptdCccnt,welfareFacility,kaptdWtimebus,subwayLine,subwayStation,kaptdWtimesub,convenientFacility,educationFacility
A47176006,토평마을e편한세상아파트,경기도 구리시 토평동 955 토평마을e편한세상아파트,분양,개별난방,89452,8,678,"대림산업(주), 영풍산업(주)","대림산업(주), 영풍산업(주)",315556072,315556073, ,아파트,경기도 구리시 장자호수길 125,678,위탁관리,계단식,20010627,57358.122,0,678,0,0,57358.122,4131010700,위탁관리,6,우리관리(주),위탁관리,12,태양삼차원환경,위탁관리,7,거점장비수거방식,위탁관리,12,"도포식,분무식,독이식",철근콘크리트구조,2100,단일계약,상주선임,R형,부스타방식,위탁관리,18,264,421,유,152,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",5분이내,경의중앙선,구리역,15~20분이내,관공서(수택3동사무소) 병원(구리한양대병원) 백화점(롯데백화점) 대형상가(롯데마트) 공원(장자못공원),초등학교(토평초) 중학교(토평중) 고등학교(토평고)
A47176007,유진스웰,경기도 구리시 토평동 269-1 유진스웰,분양,개별난방,13543.2366,2,85,(주)유진기업,"동명6차지역주택조합,(주)유진기업",315553405,315553406, ,아파트,경기도 구리시 벌말로 129,85,위탁관리,계단식,20090603,7579.2152,0,66,19,0,7579.2152,4131010700,위탁관리,1,우진관리(주),위탁관리,2,우진관리(주),위탁관리,1,음식물쓰레기종량제,자치관리,5,"분무식,독이식",철근콘크리트구조,700,종합계약,위탁선임,P형,부스타방식,위탁관리,3,14,82,무,31,"관리사무소, 어린이놀이터, 자전거보관소, 기타",5~10분이내,경의중앙선,NA,10~15분이내,"관공서(구리시청 ,구리경찰서, 구리소방서) 병원(구리 한양대학병원) 백화점(롯데백화점) 공원(장자호수공원) 기타(토평도서관)",NA
A47176102,토평삼성래미안,경기도 구리시 토평동 960 토평삼성래미안,분양,개별난방,72033.148,5,402,삼성물산(주),삼성물산(주),315578462,315578463, ,아파트,경기도 구리시 장자대로111번길 12,402,위탁관리,계단식,20010627,58984.2,0,0,402,0,46455.062,4131010700,위탁관리,6,대한종합관리(주),위탁관리,8,대성종합관리,위탁관리,4,음식물쓰레기종량제,위탁관리,12,"도포식,분무식,독이식",철근콘크리트구조,1720,종합계약,상주선임,GR형,부스타방식,위탁관리,10,220,460,무,108,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",5~10분이내,경의중앙선,NA,10~15분이내,관공서(수택3동사무소) 병원(한양대구리병원) 백화점(구리롯데백화점) 대형상가(삼성디지털프라자) 공원(장자못공원),초등학교(토평초) 중학교(토평중) 고등학교(토평고)
A47176305,교문장자마을신명,경기도 구리시 교문동 826 교문장자마을신명,분양,개별난방,59824.92,6,434,(주)신명종합건설,(주)신명종합건설,315587555,315538310,장자마을신명.ma-um.co.kr,아파트,경기도 구리시 장자호수길 71,434,위탁관리,계단식,20010908,50814.456,0,434,0,0,36729.42,4131010400,위탁관리,5,(주)동우개발,위탁관리,6,(주)혜진종합관리,위탁관리,5,차량수거방식,위탁관리,12,분무식,철근콘크리트구조,1300,단일계약,상주선임,P형,고가수조식,위탁관리,10,216,233,무,64,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",5~10분이내,경의중앙선,NA,NA,관공서(교문2동사무소) 공원(장자못공원),초등학교(장자초등학교) 중학교(장자중학교) 고등학교(구리고등학교)
A47176404,토평검배마을SK신일,경기도 구리시 토평동 1008 토평검배마을SK신일,분양,개별난방,63400.2,5,492,SK건설.신일건업,SK건설.신일건업,315554054,315564054, ,아파트,경기도 구리시 검배로 142,492,위탁관리,계단식,20010622,55299.1764,0,492,0,0,41707.2186,4131010700,위탁관리,6,율산개발 유한회사,위탁관리,6,대성종합관리(주),위탁관리,5,차량수거방식,위탁관리,4,"도포식,분무식,독이식",철근콘크리트구조,2070,단일계약,상주선임,P형,부스타방식,위탁관리,12,269,231,무,130,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",5분이내,경의중앙선,NA,10~15분이내,관공서(구리시청) 병원(한양대학병원) 백화점(롯데백화점) 공원(장자호수공원),"초등학교(쉬택초등학교) 중학교(구리여중) 고등학교(구리여고,구리고등학교,수택고둥학교,인창고등학교)"
A47176601,토평우남,경기도 구리시 토평동 1009 토평우남,분양,개별난방,24576.8778,3,252,우남종합건설,우남종합건설,315560796,315560797, ,아파트,경기도 구리시 검배로 154,252,위탁관리,계단식,20001228,21393.6156,252,0,0,0,15032.1528,4131010700,위탁관리,3,서일개발주식회사,위탁관리,2,웅산산업개발,위탁관리(직영+위탁),3,차량수거방식,위탁관리,4,"도포식,분무식",철근콘크리트구조,900,단일계약,위탁선임,R형,고가수조식,위탁관리,7,125,129,무,50,"관리사무소, 노인정, 어린이놀이터",5분이내,경의중앙선,구리역,5~10분이내,병원(강일의원) 백화점(구리 롯데) 공원(근린공원),초등학교(수택초) 중학교(구리여중) 고등학교(구리여고/수택고)
A47176805,토평한일,경기도 구리시 토평동 961 토평한일,분양,개별난방,54175.371,5,526,한일건설,한일건설,315566171,315566172,토평한일.ma-um.co.kr,아파트,경기도 구리시 장자대로111번길 11,526,위탁관리,계단식,20010823,45083.46,526,0,0,0,31446.384,4131010700,위탁관리,6,대한종합관리(주),위탁관리,6,대성종합관리(주),위탁관리,5,차량수거방식,위탁관리,12,"도포식,분무식",철근콘크리트구조,1425,단일계약,상주선임,GR형,부스타방식,위탁관리,14,186,342,무,100,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 자전거보관소",5~10분이내,"5호선, 경춘선","구리역,광나루역",20분초과,관공서(수택3동사무소) 병원(장중환산부인과소아과내과) 대형상가(삼성디지털프라자) 공원(장자못공원),초등학교(토평초) 중학교(토평중) 고등학교(토평고)
A47177317,인창대림2차e편한세상,경기도 구리시 인창동 705 인창대림2차e편한세상,분양,개별난방,86673.98,11,621,대림산업(주),.,315520996,315520997,cafe.daum.net/daelimkjb,아파트,경기도 구리시 동구릉로129번길 23,621,위탁관리,계단식,20061229,65817.376,160,377,84,0,50946.349,4131010300,위탁관리,7,우리관리(주),위탁관리,7,태양삼차원환경,위탁관리,6,음식물쓰레기종량제,위탁관리,12,"분무식,독이식",철근콘크리트구조,2400,단일계약,상주선임,R형,부스타방식,위탁관리,17,85,600,유,227,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 자전거보관소",5분이내,경의중앙선,구리역,15~20분이내,관공서(구리시청) 병원(한양대구리병원) 백화점(롯데백화점) 대형상가(롯데마트) 공원(인창공원),"초등학교(동구초등교,구지초등교) 중학교(인창중교,동구중교) 고등학교(인창고등학교)"
A47181601,수택쌍용,경기도 구리시 수택동 440 수택쌍용,분양,개별난방,27976.31,3,241,남광토건주식회사,남광토건주식회사,315545193,315162233,수택쌍용아파트.ma-um.co.kr,아파트,경기도 구리시 원수택로 20,241,위탁관리,계단식,19961213,23837.96,105,136,0,0,17809.44,4131010500,위탁관리,4,(주)신대한관리,위탁관리,4,승학,위탁관리,2,음식물쓰레기종량제,위탁관리,12,"도포식,분무식,독이식",철근콘크리트구조,800,단일계약,위탁선임,P형,고가수조식,위탁관리,7,81,105,무,40,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설",10~15분이내,경의중앙선,구리,20분초과,"관공서(구리시청) 병원(구리한양대병원) 백화점(롯대백화점) 대형상가(럭키마트) 공원(옥천공원 구리시립체육공원) 기타(구리시멀티스포츠 센터, 구리시교문도서관, 구리아트홀)","초등학교(구리초교,부양초교) 중학교(구리중교) 고등학교(구리고교)"
A47182802,구리럭키,경기도 구리시 수택동 853 구리럭키,분양,개별난방,45729,5,608,공영개발(주),공영개발(주),315526828,315519311,구리럭키.ma-um.co.kr,아파트,경기도 구리시 이문안로 124,608,위탁관리,복도식,19920720,43160.44,608,0,0,0,30822.72,4131010500,위탁관리,5,유원종합관리(주),위탁관리,7,주)승학,위탁관리,4,음식물쓰레기종량제,위탁관리,12,NA,철근콘크리트구조,850,단일계약,상주선임,R형,고가수조식,위탁관리,7,417,0,유,45,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",5분이내,1호선,구리,20분초과,"관공서(구리시청) 병원(김스내과, 장스365일 어린이병원) 공원(장자호수공원)",초등학교(부양초등학교) 중학교(구리중학교) 고등학교(구리고등학교)
A47182906,인창금호어울림,경기도 구리시 인창동 709 인창금호어울림,분양,개별난방,31644.1,5,235,금호건설,네스트 개발주식회사,315526371,315526372,금호어울림.ma-um.co.kr,아파트,경기도 구리시 동구릉로 226,235,위탁관리,계단식,20060630,24014.22,0,235,0,0,18805.0796,4131010300,위탁관리,4,(주)서일개발,위탁관리,2,(주)대성종합관리,위탁관리,3,거점장비수거방식,위탁관리,8,"분무식,독이식",철근콘크리트구조,850,단일계약,위탁선임,R형,부스타방식,위탁관리,9,77,172,무,64,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 자전거보관소",5분이내,경의중앙선,구리,15~20분이내,관공서(구리시청) 병원(한양대구리병원) 백화점(롯데백화점) 대형상가(롯데마트) 공원(인창공원),"초등학교(동구초등교,구지초등교) 중학교(인창중교,동구중교) 고등학교(인창고교)"
A47183301,인창e편한세상,경기도 구리시 인창동 309-6 인창e편한세상,분양,개별난방,23096,1,154,대림산업,대림산업,315622111,315622113,인창e편한세상.ma-um.co.kr,아파트,경기도 구리시 동구릉로 64,154,위탁관리,계단식,20040731,14924.09,67,87,0,0,11401.698,4131010300,위탁관리,3,대한종합관리(주),위탁관리,2,대한종합관리(주),위탁관리,2,음식물쓰레기종량제,위탁관리,12,"도포식,독이식",철근콘크리트구조,1310,단일계약,위탁선임,R형,부스타방식,위탁관리,5,37,142,무,59,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",5분이내,경의중앙선,구리역,10~15분이내,"관공서(구리시청) 병원(한양대구리병원, 성림병원) 백화점(LG백화점) 대형상가(롯데마트) 공원(인창공원)","초등학교(건원초등교,인창초등교) 중학교(인창중,동구중) 고등학교(인창고등학교)"
A47183319,인창아름마을래미안,경기도 구리시 인창동 487-1 인창아름마을래미안,분양,개별난방+기타,101233.79,9,816,삼성물산,인창삼성제5지역조합주택외2,315554384,315554385,인창래미안.apti.co.kr,아파트,경기도 구리시 동구릉로85번길 63,816,위탁관리,계단식,20001030,85350.58,170,646,0,0,65075.3986,4131010300,위탁관리,8,대한종합관리(주),위탁관리,8,태양삼차원환경,위탁관리,6,음식물쓰레기종량제,위탁관리,12,"도포식,분무식,독이식",철근콘크리트구조,2300,단일계약,상주선임,GR형,부스타방식,위탁관리,21,256,564,무,156,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",5분이내,경의중앙선,구리,20분초과,관공서(구리시청) 병원(한양대구리병원) 백화점(롯데백화점) 대형상가(엘마트) 공원(인창공원),"초등학교(동인초등교,인창초등교) 중학교(인창중교,동구중교)"
A47185312,인창원일가대라곡,경기도 구리시 인창동 691 인창원일가대라곡,임대+분양,개별난방,75648.59,7,533,원일종합건설,원일종합건설(주),315575394,315575395,원일가대라곡.ma-um.co.kr,아파트,경기도 구리시 동구릉로148번길 15,533,위탁관리,계단식,20050331,57158.359,217,264,0,52,42544.687,4131010300,위탁관리,6,(주)동우개발,위탁관리,4,(주)혜진종합관리,위탁관리,6,차량수거방식,위탁관리,12,도포식,철근콘크리트구조,2150,단일계약,상주선임,R형,부스타방식,위탁관리,17,86,468,무,112,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 자전거보관소",5분이내,경의중앙선,구리,15~20분이내,관공서(구리시청) 병원(한양대구리병원) 백화점(LG백화점) 대형상가(롯데마트) 공원(인창공원),"초등학교(동구초등교,구지초등교) 중학교(인창중교,동구중교)"
A47186010,금호1차,경기도 구리시 교문동 820 금호1차,분양,개별난방,72201.69,7,704,금호,군인공제회,315567332,315567333, ,아파트,경기도 구리시 장자대로 38,704,위탁관리,계단식,20010831,57037.88,704,0,0,0,38666.64,4131010400,위탁관리,7,대원종합관리(주),위탁관리,6,덕우,위탁관리,6,차량수거방식,위탁관리,6,분무식,철근콘크리트구조,2100,종합계약,상주선임,GR형,고가수조식,위탁관리,16,147,571,유,150,NA,5분이내,분당선,구리,20분초과,관공서(구리시청) 병원(한양대구리) 백화점(엘지) 공원(장자못호수),"초등학교(정자) 중학교(정자) 고등학교(구리,삼육)"
A47186114,인창동원베네스트,경기도 구리시 인창동 703 인창동원베네스트,분양,개별난방,70239.68,7,572,(주)동원ENC,"인창동원지역주택조합, (주)동원ENC",315629942,315629943,인창동원베네스트.ma-um.co.kr,아파트,경기도 구리시 동구릉로53번길 42,572,위탁관리,계단식,20041126,53162.77,321,251,0,0,40528.99,4131010300,위탁관리,6,대한종합관리(주),위탁관리,6,태양삼차원주식회사,위탁관리,6,차량수거방식,위탁관리,12,"도포식,분무식,독이식",철근콘크리트구조,2350,종합계약,상주선임,R형,부스타방식,위탁관리,15,116,458,유,68,NA,5분이내,분당선,구리,20분초과,관공서(구리시청) 병원(한양대구리병원) 백화점(LG백화점) 대형상가(롯데마트) 공원(인창공원),"초등학교(동구초등교,구지초등교) 중학교(인창중교,동구중교)"
